Ano,Continente,País,Setor,Consumo_Energia_Renovável (MWh),Consumo_Energia_Fóssil (MWh),Emissões_CO2 (toneladas),PIB (milhões de USD),População (milhões)
2019,África,Rússia,Indústria,3644.200761865475,5011.050537394401,137432.99810509002,4278136.606939352,120.9499305701506
2006,África,Rússia,Comercial,3880.725038726332,7536.773880901104,174202.27177916974,5230249.361572474,54.057810740330446
2009,Ásia,Brasil,Comercial,4092.1433629079834,10892.71968293128,212383.12882014475,4930005.247290826,128.0784461455642
2010,América do Norte,Austrália,Indústria,8136.068917451445,6914.781398783713,161348.05702135916,6489249.604220973,31.98235264407616
2018,Europa,China,Transporte,2639.5419732422997,13475.974691886491,20530.449949761154,4564792.273150516,116.70072413915399
2003,América do Sul,Estados Unidos,Comercial,6992.92018488919,9786.545493953368,113584.80114257215,6353201.038373163,166.10762587386824
2022,Oceania,Rússia,Transporte,6564.120938945076,9711.521669141212,72621.04544432843,4572947.617758291,71.89391681732313
2002,Oceania,Austrália,Transporte,4378.219662848872,12868.103691517643,121948.7643206259,1825450.857683211,108.32051568351456
2017,Europa,Estados Unidos,Comercial,4320.905878739826,9944.23477664349,137449.81687639997,5660941.43726348,124.18781765520221
2007,Europa,Rússia,Transporte,3934.8437758128994,5253.843622193793,142123.52658341802,2070076.639555547,107.8741605919032
2015,Ásia,Estados Unidos,Indústria,5388.073691658911,13120.486716188108,199.62658690813987,4238630.3689569915,23.088873401039137
2015,Europa,Estados Unidos,Transporte,3770.209967836149,12021.496224205666,71028.95612358066,7086823.737740406,172.24997705980985
2019,Oceania,Brasil,Indústria,-149.96891278559633,15117.331350674765,90658.91101896268,4949897.792308599,154.75704963079866
2000,Oceania,Rússia,Residencial,2309.1874222087604,8059.61058883828,126559.0389954859,5152692.851851174,43.22454884847193
2020,Ásia,Rússia,Indústria,1411.2415954722255,6144.78616688245,220308.65203269967,4818271.477339605,62.47287928767387
2001,África,Rússia,Transporte,1987.6295915828928,6598.706531889428,105703.30377319343,6183259.445012544,82.47472204492614
2022,Europa,China,Transporte,4693.511076432845,13413.407929852008,13569.699801926065,2878433.385841104,119.90411251463095
2016,Oceania,Austrália,Residencial,7282.672622840498,11456.156827829125,154415.07478839674,4070223.0182172847,103.32831374589703
2012,Oceania,Austrália,Indústria,5305.91858968937,8142.066058832066,93829.0451061806,8144909.464926453,117.07231012639997
2000,Oceania,Índia,Comercial,6531.956922882108,11519.48574820083,85354.8256930103,5467581.67138553,119.3326057342431
2015,África,Índia,Comercial,-1229.3087770662341,10444.88078781736,114063.13360433637,3460442.996399233,16.05356840379882
2007,Ásia,Brasil,Transporte,3239.092047570817,-6463.879373840977,114315.90991766594,3479209.475654182,115.25585142295651
2022,América do Norte,China,Residencial,7854.149721285437,7930.259558525571,100621.97561883277,4904722.086097834,84.9223285949262
2020,África,Brasil,Transporte,2799.1087021603025,11159.021599428765,37807.47217570845,6817796.19597725,146.9894685568715
2009,África,Austrália,Indústria,4081.9860833168977,13742.438559535725,125844.68553349664,7237964.346572572,119.93750168424096
2019,África,Brasil,Comercial,3310.7381265557815,10306.64262169718,119899.98012643652,4169513.547619934,122.83533072335321
2004,Oceania,Rússia,Transporte,4509.6574769032895,12739.34515905798,105140.822095076,9344713.780786086,98.4409655362159
2013,Oceania,Índia,Indústria,2329.6611129170456,11446.620563131963,100674.611780192,7168259.532633286,118.89762413696724
2003,Oceania,China,Indústria,2077.7031275295208,11157.973233082075,64801.51030231799,2201653.3425108204,118.83805489161811
2005,Ásia,Rússia,Residencial,8048.745788481847,10081.629254175567,88794.40719295625,6198493.23631436,132.18699600805752
2013,América do Sul,Austrália,Comercial,4791.099839812736,14257.890135427013,113743.3170100205,5960614.120611187,115.11172851970416
2017,Ásia,Estados Unidos,Indústria,881.2667109480553,1229.7832995647568,45239.68457642011,9622120.63466507,190.06154740019326
2014,Oceania,Brasil,Residencial,4875.195727213323,11715.710630343976,79117.82830201404,3944010.0355169596,88.74216783011508
2018,Oceania,China,Transporte,6779.365704883876,2581.377959981992,55267.86670297604,6512923.2602479365,109.65615240820898
2014,América do Sul,China,Transporte,6685.003044037176,8240.787680159428,50468.22565240745,3180372.87275688,96.99131219295808
2003,América do Sul,Rússia,Transporte,8258.737404240539,11618.27629733014,17140.667815012464,2961882.3739729878,78.93898042593096
2011,Ásia,Índia,Transporte,5855.030996624282,7991.517104046661,68986.75160801805,5731613.42302369,172.404664714775
2014,América do Sul,Estados Unidos,Transporte,3801.2608123306204,15450.810160651023,157269.31423786675,6209309.000478473,170.5442534645778
2005,Ásia,Brasil,Indústria,3549.2189010149127,5217.249694033554,149956.45932364694,4417509.0493862275,148.26920265801564
2020,Oceania,Estados Unidos,Comercial,4842.710628156625,4613.500125744341,158677.5424060676,6848249.6026687175,45.766793508429195
2012,Ásia,China,Transporte,3356.9325102377006,2796.7999827445756,92202.00839732177,3566033.299621027,149.0457329413945
2018,Europa,Rússia,Comercial,6682.650213391444,11636.873512108796,58006.63245261493,5560252.83984484,164.80589390801129
2005,Europa,Brasil,Comercial,5081.452946891799,11648.95597996626,41918.86165577792,5281452.702347335,165.87135815210027
2016,Europa,Índia,Indústria,6565.656300994176,16200.313765179111,85529.75240156137,6970670.127219128,48.62092844949386
2010,América do Norte,Brasil,Residencial,6613.191255355165,7207.412242154278,122611.37529330664,5601615.170027687,152.05471601575167
2005,Europa,Austrália,Indústria,4176.46870941511,7820.4342855738305,37466.71057852219,4784328.236276207,17.890757845184652
2015,Ásia,China,Indústria,5159.272159380195,7959.564129503695,-20711.1560292184,4193706.4927552515,40.466622299686186
2005,Ásia,China,Comercial,6137.794092641531,15422.718957090336,153623.78405213752,5212836.873758172,124.72609464713119
2017,Ásia,Índia,Residencial,5659.9420095591195,14314.948519172664,30613.850023563078,8203338.8414420225,217.6128212019622
2010,Oceania,China,Residencial,3964.9084535598895,6365.18463994503,121521.52922712185,6374718.415728811,43.057389372776036
2022,Ásia,China,Transporte,4508.893806981412,5722.984818463239,145223.17738064838,5395801.16603745,115.52959331995044
2020,Oceania,Austrália,Indústria,6207.776160123171,5632.378750507042,-14108.569850249085,5071723.608390368,100.51776752072749
2014,América do Sul,Rússia,Residencial,5242.585181618887,17353.798978679806,186780.80318329902,1723238.4302342944,89.75414490435107
2006,Oceania,Brasil,Residencial,5361.175227724669,6048.349682666998,82068.42815574183,2629201.4393507084,50.295059291937214
2003,Ásia,Índia,Indústria,2731.2494120674487,10711.830440019337,13373.42888614857,7236814.33642972,113.2655924314806
2007,Europa,Austrália,Indústria,7109.438644045207,9563.608116345005,98854.76390430827,6350426.940465543,170.8403855550301
2015,América do Norte,China,Residencial,9650.41178432953,16464.612071966047,181853.85516287218,646705.7140344838,58.2760013399745
2005,América do Sul,Brasil,Transporte,6062.105099945613,11930.865712917317,55107.69405173633,603643.4367659474,143.2862360365411
2018,Europa,China,Transporte,8840.149575784884,4062.759984286031,37374.048414608755,3686698.1490611574,64.19357952496841
2012,África,Rússia,Comercial,7385.572570984526,3573.1214324174452,143283.52041074162,1370070.1128099118,46.68808792795994
2021,Europa,Rússia,Indústria,8152.127649834276,8319.251772637705,108282.2559077353,3675848.2843834246,84.76004859500298
2009,América do Norte,Índia,Residencial,5325.935716446489,14198.982932427067,152527.84100574022,6621576.842111583,115.454818411243
2009,América do Sul,Estados Unidos,Transporte,5737.660873691529,10372.535502819519,111817.08592811617,6400764.591055627,145.50793863875543
2012,Ásia,Brasil,Comercial,9663.208130150128,8378.005216755799,54845.82401555314,6062441.671340234,133.13976764368422
2006,América do Sul,Estados Unidos,Transporte,7093.476470323827,22224.289486535094,88126.39634673203,1492891.9173341827,109.86445749864811
2013,Ásia,China,Transporte,4729.775120515394,15228.696407857624,51270.30038563553,5347522.789881806,165.38747356724014
2017,América do Sul,Índia,Comercial,3894.6405230598366,4512.8469150937535,96746.70809582206,6971501.386877537,96.40104518489053
2011,América do Norte,Índia,Indústria,4699.623976513585,6457.270044912387,54701.98463353862,5000317.481237047,93.18929786873628
2014,Oceania,Brasil,Indústria,5306.992569963205,2327.545250994878,132127.06448996306,6141182.761771463,126.86059670486233
2004,Oceania,Austrália,Indústria,4691.496468800142,10236.675235139364,13225.94112932845,3132656.031312816,97.71524552489828
2012,África,Índia,Comercial,3917.311326677859,11373.529801677145,147705.94028881262,444510.27774631325,61.87528487333779
2009,Oceania,Rússia,Residencial,5037.372726113223,8637.13469485454,39148.358126612846,2291821.383566026,64.86366662747028
2003,Ásia,Brasil,Residencial,4293.987742486989,13792.355509650375,3571.8224717089615,4930152.340576383,120.50011856779409
2005,Europa,Brasil,Comercial,2941.9823410522195,9017.968930212235,143252.983979025,5849299.80673781,145.77622452461978
2006,África,Estados Unidos,Indústria,5199.638166668529,7812.8237210399,92417.10242130847,2991532.068389208,102.46875171477373
2013,Europa,Austrália,Residencial,2063.721184048227,14519.042928597633,122976.47275290285,1810048.4198215264,72.29877197801534
2016,África,Estados Unidos,Comercial,6627.046229141672,1223.844291309304,186647.83556238143,10984145.754095301,96.66059826033558
2013,Oceania,Estados Unidos,Indústria,4769.683490165642,-1205.7648452289923,122104.92126881736,2107099.728852486,214.65992999253547
2021,América do Sul,Índia,Indústria,9453.198274293994,15041.885712421015,-6703.01798748711,3155718.8153691795,33.19676765776333
2011,África,Brasil,Comercial,4482.151407726287,14021.553704063317,190562.51969945582,3075178.1721686623,23.12221331873299
2005,América do Norte,Rússia,Indústria,4786.212310960046,10953.558811348428,109486.22623200617,7904791.804609187,75.36757505572498
2010,Europa,China,Residencial,44.43280426253659,13587.60024683138,77869.6321933936,8406458.37558401,88.29967982049327
2009,África,Rússia,Residencial,2349.834209861973,11473.69296891882,134630.19714695675,5479219.762106543,116.93315127345682
2018,Europa,China,Transporte,3445.4292719447512,15129.59383265208,145626.34322340583,5299088.894493618,111.79825922389638
2002,América do Sul,Estados Unidos,Transporte,484.6218527837027,7119.3745588862275,59115.816902077924,2771039.873070042,94.33476661100279
2009,Ásia,Brasil,Comercial,7150.18925054305,19064.72905023146,126175.5009862617,6951501.770047649,87.86721348899135
2005,Oceania,Brasil,Transporte,3452.44394652312,8707.44673971458,117938.25993989498,2851837.7690912033,100.29660064608868
2020,Oceania,Austrália,Comercial,3974.486078857134,14998.916008410131,47601.54807152832,5816693.320531283,128.3661144113297
2021,América do Norte,Austrália,Comercial,6110.173777486236,11646.71061811907,135638.39031170425,4124830.3223267696,149.9038883499395
2009,Europa,Rússia,Indústria,2084.7900565460404,11003.094404786834,114426.67083173814,-241814.75643880665,95.25817430765503
2020,América do Norte,Índia,Comercial,4067.0284555771927,5028.26954889722,113664.41345839325,4329531.886125612,160.33865171667173
2015,África,Índia,Residencial,6406.67932579566,5684.284837656234,122175.06840338775,7154255.163133873,202.83558945648363
2010,Europa,Brasil,Residencial,4804.337707305452,13615.358884161125,135071.29875136912,5518045.32016813,116.59914351654335
2003,América do Sul,Estados Unidos,Comercial,5758.816876909268,5750.889682728364,101465.40156374282,5070629.839710662,118.23404765721233
2000,Oceania,Índia,Transporte,4359.006878999378,11296.38671283905,67215.10250652276,6195201.119835678,159.54103234743482
2003,América do Norte,China,Residencial,6506.062536351102,2324.9878236846844,92707.6504750585,6255820.34849423,3.4153995428247015
2016,América do Norte,Austrália,Transporte,6967.672246499116,7179.615777441454,156708.6447790793,6526271.272482554,119.57116726777119
2019,Oceania,Estados Unidos,Transporte,2726.0056561716224,5933.73024991696,123151.14731244795,3763235.0488053537,85.67255453786834
2007,Ásia,Brasil,Indústria,2114.9580173546287,10811.884183425105,81404.79806730553,4498859.052886644,155.7346017871149
2019,América do Norte,Índia,Indústria,2428.888795989918,5519.537937481219,92012.87288540977,4234013.033401527,79.89256152027636
2009,Ásia,Austrália,Indústria,5437.292368689944,8719.916708416673,131657.85970654164,7474710.561787741,54.023933435482064
2021,América do Norte,China,Indústria,5349.313229603519,10956.69125317108,110104.6721105869,5625457.350055688,79.8922618731446
2022,América do Norte,Estados Unidos,Residencial,4284.023042586496,5187.004024803781,110585.7775095549,5169658.77528615,120.98181230827343
2013,Ásia,Índia,Transporte,4234.421419340667,12995.62338960974,100959.65808740072,4924377.583885944,119.15822620536159
2022,América do Norte,Estados Unidos,Residencial,6375.301129828473,13298.790287525286,166826.73851750925,6950081.083865033,185.24262679969024
2007,Oceania,Estados Unidos,Indústria,10447.60474498571,3553.7508037954094,49900.65740236754,5280437.65428022,149.06042335157443
2013,América do Norte,Austrália,Comercial,5382.85255548059,3698.5597063843115,106855.67542118202,5471678.077746098,54.09822146041594
2015,Oceania,Índia,Comercial,2739.4610200408633,8741.833401784725,196521.63756474876,3714907.9998953296,75.68755975505026
2022,África,Estados Unidos,Residencial,5980.497322087098,9254.927499474403,132824.44081219303,8062934.480824236,-16.61401429267488
2014,América do Sul,Brasil,Indústria,3064.6998517370907,8916.790111596461,38769.121735008164,6989524.560354333,132.7985200219655
2007,Oceania,China,Comercial,4823.677140032118,2096.096279355177,53551.48592574062,2453692.419150708,71.11647966851793
2015,Europa,Rússia,Comercial,3800.388313704907,6593.859860165439,91709.44490889502,5698418.403052328,147.54305110143812
2012,Oceania,China,Residencial,5865.863274796783,6638.244665484559,147221.81534779683,3540506.605506826,126.79327852040757
2019,Ásia,Austrália,Comercial,3491.153508038933,10714.853912294438,134504.93286406333,4565543.8246816965,-7.615228904701098
